"","cruise","moc_id","date_time","STATION_NUMBER","net_number","depth_m","temp_DegC","sal"
"1354","tc-8604","TC8604_002_9","1986-06-25 00:43:45",2,9,12,25.84,34.81161
"1355","tc-8604","TC8604_002_9","1986-06-25 00:43:49",2,9,12,25.84,34.81896
"1356","tc-8604","TC8604_002_9","1986-06-25 00:43:53",2,9,12,25.84,34.81896
"1357","tc-8604","TC8604_002_9","1986-06-25 00:43:57",2,9,12,25.84,34.81161
"1358","tc-8604","TC8604_002_9","1986-06-25 00:44:01",2,9,12,25.82,34.81947
"1359","tc-8604","TC8604_002_9","1986-06-25 00:44:05",2,9,12,25.82,34.81947
"1360","tc-8604","TC8604_002_9","1986-06-25 00:44:09",2,9,10,25.84,34.81223
"1361","tc-8604","TC8604_002_9","1986-06-25 00:44:13",2,9,9,25.85,34.81228
"1362","tc-8604","TC8604_002_9","1986-06-25 00:44:17",2,9,8,25.85,34.81259
"1363","tc-8604","TC8604_002_9","1986-06-25 00:44:21",2,9,9,25.85,34.81228
"1364","tc-8604","TC8604_002_9","1986-06-25 00:44:25",2,9,8,25.85,34.81259
"1365","tc-8604","TC8604_002_9","1986-06-25 00:44:29",2,9,9,25.85,34.81228
"1366","tc-8604","TC8604_002_9","1986-06-25 00:44:33",2,9,9,25.85,34.81228
"1367","tc-8604","TC8604_002_9","1986-06-25 00:44:37",2,9,9,25.85,34.81228
"1368","tc-8604","TC8604_002_9","1986-06-25 00:44:41",2,9,9,25.84,34.81254
"1369","tc-8604","TC8604_002_9","1986-06-25 00:44:45",2,9,9,25.84,34.81989
"1370","tc-8604","TC8604_002_9","1986-06-25 00:44:49",2,9,9,25.85,34.81228
"1371","tc-8604","TC8604_002_9","1986-06-25 00:44:53",2,9,9,25.84,34.81254
"1372","tc-8604","TC8604_002_9","1986-06-25 00:44:57",2,9,9,25.85,34.80494
"1373","tc-8604","TC8604_002_9","1986-06-25 00:45:01",2,9,9,25.85,34.80494
"1374","tc-8604","TC8604_002_9","1986-06-25 00:45:05",2,9,9,25.85,34.81228
"1375","tc-8604","TC8604_002_9","1986-06-25 00:45:09",2,9,9,25.84,34.81254
"1376","tc-8604","TC8604_002_9","1986-06-25 00:45:13",2,9,9,25.84,34.81254
"1377","tc-8604","TC8604_002_9","1986-06-25 00:45:17",2,9,9,25.84,34.81254
"1378","tc-8604","TC8604_002_9","1986-06-25 00:45:21",2,9,9,25.84,34.81254
"1379","tc-8604","TC8604_002_9","1986-06-25 00:45:25",2,9,9,25.84,34.81254
"1380","tc-8604","TC8604_002_9","1986-06-25 00:45:29",2,9,9,25.82,34.82041
"1381","tc-8604","TC8604_002_9","1986-06-25 00:45:33",2,9,9,25.82,34.82041
"1382","tc-8604","TC8604_002_9","1986-06-25 00:45:37",2,9,9,25.82,34.82041
"1383","tc-8604","TC8604_002_9","1986-06-25 00:45:41",2,9,8,25.82,34.82072
"1384","tc-8604","TC8604_002_9","1986-06-25 00:45:45",2,9,9,25.81,34.82802
"1385","tc-8604","TC8604_002_9","1986-06-25 00:45:49",2,9,9,25.82,34.82041
"1386","tc-8604","TC8604_002_9","1986-06-25 00:45:53",2,9,9,25.82,34.82041
"1387","tc-8604","TC8604_002_9","1986-06-25 00:45:57",2,9,9,25.82,34.82776
"1388","tc-8604","TC8604_002_9","1986-06-25 00:46:01",2,9,9,25.84,34.81254
"1389","tc-8604","TC8604_002_9","1986-06-25 00:46:05",2,9,9,25.84,34.80518
"1390","tc-8604","TC8604_002_9","1986-06-25 00:46:09",2,9,9,25.82,34.82041
"1391","tc-8604","TC8604_002_9","1986-06-25 00:46:13",2,9,8,25.82,34.82072
"1392","tc-8604","TC8604_002_9","1986-06-25 00:46:17",2,9,9,25.82,34.82041
"1393","tc-8604","TC8604_002_9","1986-06-25 00:46:21",2,9,7,25.84,34.80581
"1394","tc-8604","TC8604_002_9","1986-06-25 00:46:25",2,9,7,25.85,34.81291
"1395","tc-8604","TC8604_002_9","1986-06-25 00:46:29",2,9,6,25.86,34.81296
"1396","tc-8604","TC8604_002_9","1986-06-25 00:46:33",2,9,5,25.88,34.81275
"1397","tc-8604","TC8604_002_9","1986-06-25 00:46:37",2,9,5,25.89,34.81251
"1398","tc-8604","TC8604_002_9","1986-06-25 00:46:41",2,9,5,25.86,34.81327
"1399","tc-8604","TC8604_002_9","1986-06-25 00:46:45",2,9,6,25.86,34.81296
"1400","tc-8604","TC8604_002_9","1986-06-25 00:46:49",2,9,5,25.86,34.81327
"1401","tc-8604","TC8604_002_9","1986-06-25 00:46:53",2,9,6,25.86,34.80561
"1402","tc-8604","TC8604_002_9","1986-06-25 00:46:57",2,9,6,25.86,34.81296
"1403","tc-8604","TC8604_002_9","1986-06-25 00:47:01",2,9,6,25.89,34.81219
"1404","tc-8604","TC8604_002_9","1986-06-25 00:47:05",2,9,6,25.86,34.82031
"1405","tc-8604","TC8604_002_9","1986-06-25 00:47:09",2,9,6,25.86,34.81296
"1406","tc-8604","TC8604_002_9","1986-06-25 00:47:13",2,9,5,25.86,34.81327
"1407","tc-8604","TC8604_002_9","1986-06-25 00:47:17",2,9,6,25.86,34.81296
"1408","tc-8604","TC8604_002_9","1986-06-25 00:47:21",2,9,6,25.86,34.81296
"1409","tc-8604","TC8604_002_9","1986-06-25 00:47:25",2,9,6,25.86,34.80561
"1410","tc-8604","TC8604_002_9","1986-06-25 00:47:29",2,9,6,25.86,34.81296
"1411","tc-8604","TC8604_002_9","1986-06-25 00:47:33",2,9,5,25.86,34.81327
"1412","tc-8604","TC8604_002_9","1986-06-25 00:47:37",2,9,6,25.86,34.81296
"1413","tc-8604","TC8604_002_9","1986-06-25 00:47:41",2,9,6,25.86,34.81296
"1414","tc-8604","TC8604_002_9","1986-06-25 00:47:45",2,9,5,25.86,34.81327
"1415","tc-8604","TC8604_002_9","1986-06-25 00:47:49",2,9,6,25.86,34.81296
"1416","tc-8604","TC8604_002_9","1986-06-25 00:47:53",2,9,6,25.86,34.81296
"1417","tc-8604","TC8604_002_9","1986-06-25 00:47:57",2,9,5,25.86,34.81327
"1418","tc-8604","TC8604_002_9","1986-06-25 00:48:01",2,9,5,25.86,34.81327
"1419","tc-8604","TC8604_002_9","1986-06-25 00:48:05",2,9,6,25.86,34.81296
"1420","tc-8604","TC8604_002_9","1986-06-25 00:48:09",2,9,6,25.87,34.8127
"1421","tc-8604","TC8604_002_9","1986-06-25 00:48:13",2,9,6,25.86,34.81296
"1422","tc-8604","TC8604_002_9","1986-06-25 00:48:17",2,9,5,25.86,34.81327
"1423","tc-8604","TC8604_002_9","1986-06-25 00:48:21",2,9,5,25.86,34.81327
"1424","tc-8604","TC8604_002_9","1986-06-25 00:48:25",2,9,4,25.89,34.82016
