"","cruise","moc_id","date_time","STATION_NUMBER","net_number","depth_m","temp_DegC","sal"
"332",8604,"8604_003_3","1986-06-25 02:53:38",3,3,129,20.28,35.10898
"333",8604,"8604_003_3","1986-06-25 02:53:42",3,3,128,20.34,35.11397
"334",8604,"8604_003_3","1986-06-25 02:53:46",3,3,127,20.37,35.12829
"335",8604,"8604_003_3","1986-06-25 02:53:50",3,3,127,20.42,35.13347
"336",8604,"8604_003_3","1986-06-25 02:53:54",3,3,126,20.55,35.14261
"337",8604,"8604_003_3","1986-06-25 02:53:58",3,3,126,20.56,35.13433
"338",8604,"8604_003_3","1986-06-25 02:54:02",3,3,126,20.56,35.14209
"339",8604,"8604_003_3","1986-06-25 02:54:06",3,3,126,20.42,35.13382
"340",8604,"8604_003_3","1986-06-25 02:54:10",3,3,127,20.41,35.12621
"341",8604,"8604_003_3","1986-06-25 02:54:14",3,3,126,20.38,35.12813
"342",8604,"8604_003_3","1986-06-25 02:54:18",3,3,126,20.41,35.12657
"343",8604,"8604_003_3","1986-06-25 02:54:22",3,3,127,20.43,35.13294
"344",8604,"8604_003_3","1986-06-25 02:54:26",3,3,127,20.36,35.12882
"345",8604,"8604_003_3","1986-06-25 02:54:30",3,3,127,20.38,35.12
"346",8604,"8604_003_3","1986-06-25 02:54:34",3,3,127,20.35,35.12156
"347",8604,"8604_003_3","1986-06-25 02:54:38",3,3,128,20.37,35.12016
"348",8604,"8604_003_3","1986-06-25 02:54:42",3,3,126,20.32,35.12348
"349",8604,"8604_003_3","1986-06-25 02:54:46",3,3,127,20.32,35.12314
"350",8604,"8604_003_3","1986-06-25 02:54:50",3,3,128,20.34,35.12174
"351",8604,"8604_003_3","1986-06-25 02:54:54",3,3,126,20.32,35.12348
"352",8604,"8604_003_3","1986-06-25 02:54:58",3,3,127,20.41,35.12621
"353",8604,"8604_003_3","1986-06-25 02:55:02",3,3,125,20.46,35.13986
"354",8604,"8604_003_3","1986-06-25 02:55:06",3,3,125,20.55,35.12744
"355",8604,"8604_003_3","1986-06-25 02:55:10",3,3,125,20.56,35.14244
"356",8604,"8604_003_3","1986-06-25 02:55:14",3,3,124,20.59,35.14126
"357",8604,"8604_003_3","1986-06-25 02:55:18",3,3,124,20.75,35.15634
"358",8604,"8604_003_3","1986-06-25 02:55:22",3,3,122,20.8,35.16225
"359",8604,"8604_003_3","1986-06-25 02:55:26",3,3,121,20.89,35.1658
"360",8604,"8604_003_4","1986-06-25 02:55:46",3,4,123,20.97,35.17657
"361",8604,"8604_003_4","1986-06-25 02:55:50",3,4,122,20.97,35.18466
"362",8604,"8604_003_4","1986-06-25 02:55:54",3,4,122,20.97,35.17692
"363",8604,"8604_003_4","1986-06-25 02:55:58",3,4,121,20.97,35.185
"364",8604,"8604_003_4","1986-06-25 02:56:02",3,4,119,20.97,35.19345
"365",8604,"8604_003_4","1986-06-25 02:56:06",3,4,120,21.01,35.17562
"366",8604,"8604_003_4","1986-06-25 02:56:10",3,4,120,21.01,35.17562
"367",8604,"8604_003_4","1986-06-25 02:56:14",3,4,119,21,35.1842
"368",8604,"8604_003_4","1986-06-25 02:56:18",3,4,119,21.02,35.17547
"369",8604,"8604_003_4","1986-06-25 02:56:22",3,4,120,21,35.17612
"370",8604,"8604_003_4","1986-06-25 02:56:26",3,4,120,21,35.17612
"371",8604,"8604_003_4","1986-06-25 02:56:30",3,4,119,20.99,35.18471
"372",8604,"8604_003_4","1986-06-25 02:56:34",3,4,120,20.99,35.18436
"373",8604,"8604_003_4","1986-06-25 02:56:38",3,4,119,21,35.1842
"374",8604,"8604_003_4","1986-06-25 02:56:42",3,4,119,20.99,35.17698
"375",8604,"8604_003_4","1986-06-25 02:56:46",3,4,121,20.99,35.17628
"376",8604,"8604_003_4","1986-06-25 02:56:50",3,4,120,20.97,35.19311
"377",8604,"8604_003_4","1986-06-25 02:56:54",3,4,119,20.99,35.17698
"378",8604,"8604_003_4","1986-06-25 02:56:58",3,4,120,20.99,35.17663
"379",8604,"8604_003_4","1986-06-25 02:57:02",3,4,119,20.97,35.1857
"380",8604,"8604_003_4","1986-06-25 02:57:06",3,4,120,20.99,35.17663
"381",8604,"8604_003_4","1986-06-25 02:57:10",3,4,119,20.99,35.17698
"382",8604,"8604_003_4","1986-06-25 02:57:14",3,4,120,20.97,35.19311
"383",8604,"8604_003_4","1986-06-25 02:57:18",3,4,121,20.97,35.17727
"384",8604,"8604_003_4","1986-06-25 02:57:22",3,4,119,20.97,35.1857
"385",8604,"8604_003_4","1986-06-25 02:57:26",3,4,119,20.97,35.19345
"386",8604,"8604_003_4","1986-06-25 02:57:30",3,4,121,20.97,35.185
"387",8604,"8604_003_4","1986-06-25 02:57:34",3,4,119,20.96,35.17846
"388",8604,"8604_003_4","1986-06-25 02:57:38",3,4,120,20.96,35.17811
"389",8604,"8604_003_4","1986-06-25 02:57:42",3,4,119,20.99,35.16924
"390",8604,"8604_003_4","1986-06-25 02:57:46",3,4,119,20.97,35.17798
"391",8604,"8604_003_4","1986-06-25 02:57:50",3,4,118,20.96,35.18655
"392",8604,"8604_003_4","1986-06-25 02:57:54",3,4,119,20.97,35.19345
"393",8604,"8604_003_4","1986-06-25 02:57:58",3,4,117,21.01,35.17667
"394",8604,"8604_003_4","1986-06-25 02:58:02",3,4,116,21.01,35.18474
"395",8604,"8604_003_4","1986-06-25 02:58:06",3,4,116,21.02,35.17652
"396",8604,"8604_003_4","1986-06-25 02:58:10",3,4,116,21.01,35.18474
"397",8604,"8604_003_4","1986-06-25 02:58:14",3,4,116,21.01,35.18474
"398",8604,"8604_003_4","1986-06-25 02:58:18",3,4,116,21.01,35.18474
"399",8604,"8604_003_4","1986-06-25 02:58:22",3,4,115,21.01,35.18509
"400",8604,"8604_003_4","1986-06-25 02:58:26",3,4,116,21.03,35.17602
"401",8604,"8604_003_4","1986-06-25 02:58:30",3,4,116,21.02,35.18425
"402",8604,"8604_003_4","1986-06-25 02:58:34",3,4,116,21.04,35.18325
"403",8604,"8604_003_4","1986-06-25 02:58:38",3,4,115,21.03,35.1841
"404",8604,"8604_003_4","1986-06-25 02:58:42",3,4,117,21.03,35.17567
"405",8604,"8604_003_4","1986-06-25 02:58:46",3,4,116,21.02,35.18425
"406",8604,"8604_003_4","1986-06-25 02:58:50",3,4,115,21.03,35.19183
"407",8604,"8604_003_4","1986-06-25 02:58:54",3,4,116,21.03,35.18376
"408",8604,"8604_003_4","1986-06-25 02:58:58",3,4,116,21.02,35.17652
"409",8604,"8604_003_4","1986-06-25 02:59:02",3,4,116,21.03,35.17602
"410",8604,"8604_003_4","1986-06-25 02:59:06",3,4,117,21.03,35.1834
"411",8604,"8604_003_4","1986-06-25 02:59:10",3,4,117,21.01,35.17667
"412",8604,"8604_003_4","1986-06-25 02:59:14",3,4,117,21.01,35.17667
"413",8604,"8604_003_4","1986-06-25 02:59:18",3,4,116,21.02,35.17652
"414",8604,"8604_003_4","1986-06-25 02:59:22",3,4,116,21.01,35.17702
"415",8604,"8604_003_4","1986-06-25 02:59:26",3,4,116,21.02,35.17652
"416",8604,"8604_003_4","1986-06-25 02:59:30",3,4,116,21.01,35.17702
"417",8604,"8604_003_4","1986-06-25 02:59:34",3,4,116,21.03,35.18376
"418",8604,"8604_003_4","1986-06-25 02:59:38",3,4,117,21.03,35.1834
"419",8604,"8604_003_4","1986-06-25 02:59:42",3,4,117,21.04,35.17517
"420",8604,"8604_003_4","1986-06-25 02:59:46",3,4,116,21.03,35.18376
"421",8604,"8604_003_4","1986-06-25 02:59:50",3,4,117,21.03,35.1834
"422",8604,"8604_003_4","1986-06-25 02:59:54",3,4,116,21.03,35.17602
"423",8604,"8604_003_4","1986-06-25 02:59:58",3,4,118,21.02,35.18355
"424",8604,"8604_003_4","1986-06-25 03:00:02",3,4,117,21.03,35.1834
"425",8604,"8604_003_4","1986-06-25 03:00:06",3,4,118,21.03,35.17532
"426",8604,"8604_003_4","1986-06-25 03:00:10",3,4,117,21.03,35.17567
"427",8604,"8604_003_4","1986-06-25 03:00:14",3,4,117,21.03,35.17567
"428",8604,"8604_003_4","1986-06-25 03:00:18",3,4,118,21.02,35.17582
"429",8604,"8604_003_4","1986-06-25 03:00:22",3,4,117,21.02,35.1839
"430",8604,"8604_003_4","1986-06-25 03:00:26",3,4,118,21.01,35.18406
"431",8604,"8604_003_4","1986-06-25 03:00:30",3,4,118,21.03,35.17532
"432",8604,"8604_003_4","1986-06-25 03:00:34",3,4,117,21.02,35.17616
"433",8604,"8604_003_4","1986-06-25 03:00:38",3,4,119,21.02,35.1832
"434",8604,"8604_003_4","1986-06-25 03:00:42",3,4,118,21.02,35.17582
"435",8604,"8604_003_4","1986-06-25 03:00:46",3,4,118,21.03,35.17532
"436",8604,"8604_003_4","1986-06-25 03:00:50",3,4,117,21.02,35.17616
"437",8604,"8604_003_4","1986-06-25 03:00:54",3,4,117,21.02,35.17616
"438",8604,"8604_003_4","1986-06-25 03:00:58",3,4,118,21.02,35.18355
"439",8604,"8604_003_4","1986-06-25 03:01:02",3,4,118,21.02,35.16808
"440",8604,"8604_003_4","1986-06-25 03:01:06",3,4,117,21.04,35.1829
"441",8604,"8604_003_4","1986-06-25 03:01:10",3,4,115,21.09,35.18112
"442",8604,"8604_003_4","1986-06-25 03:01:14",3,4,114,21.12,35.18771
"443",8604,"8604_003_4","1986-06-25 03:01:18",3,4,114,21.17,35.20841
"444",8604,"8604_003_4","1986-06-25 03:01:22",3,4,113,21.27,35.19612
"445",8604,"8604_003_4","1986-06-25 03:01:26",3,4,111,21.38,35.19917
"446",8604,"8604_003_4","1986-06-25 03:01:30",3,4,110,21.45,35.20385
"447",8604,"8604_003_4","1986-06-25 03:01:34",3,4,110,21.38,35.19951
"448",8604,"8604_003_4","1986-06-25 03:01:38",3,4,110,21.36,35.20049
"449",8604,"8604_003_4","1986-06-25 03:01:42",3,4,112,21.32,35.19402
"450",8604,"8604_003_4","1986-06-25 03:01:46",3,4,112,21.32,35.18631
"451",8604,"8604_003_4","1986-06-25 03:01:50",3,4,111,21.31,35.18715
"452",8604,"8604_003_4","1986-06-25 03:01:54",3,4,112,21.31,35.1868
"453",8604,"8604_003_4","1986-06-25 03:01:58",3,4,111,21.31,35.18715
"454",8604,"8604_003_4","1986-06-25 03:02:02",3,4,111,21.31,35.18715
"455",8604,"8604_003_4","1986-06-25 03:02:06",3,4,111,21.31,35.19487
"456",8604,"8604_003_4","1986-06-25 03:02:10",3,4,111,21.31,35.19487
"457",8604,"8604_003_4","1986-06-25 03:02:14",3,4,111,21.32,35.18666
"458",8604,"8604_003_4","1986-06-25 03:02:18",3,4,112,21.31,35.20223
"459",8604,"8604_003_4","1986-06-25 03:02:22",3,4,111,21.22,35.19154
"460",8604,"8604_003_4","1986-06-25 03:02:26",3,4,111,21.24,35.19057
"461",8604,"8604_003_4","1986-06-25 03:02:30",3,4,111,21.3,35.18763
"462",8604,"8604_003_4","1986-06-25 03:02:34",3,4,111,21.2,35.1848
"463",8604,"8604_003_4","1986-06-25 03:02:38",3,4,111,21.2,35.1848
"464",8604,"8604_003_4","1986-06-25 03:02:42",3,4,112,21.2,35.19218
"465",8604,"8604_003_4","1986-06-25 03:02:46",3,4,113,21.2,35.1841
"466",8604,"8604_003_4","1986-06-25 03:02:50",3,4,112,21.17,35.19366
"467",8604,"8604_003_4","1986-06-25 03:02:54",3,4,111,21.12,35.19648
"468",8604,"8604_003_4","1986-06-25 03:02:58",3,4,111,21.16,35.1945
"469",8604,"8604_003_4","1986-06-25 03:03:02",3,4,112,21.13,35.18791
"470",8604,"8604_003_4","1986-06-25 03:03:06",3,4,113,21.13,35.18757
"471",8604,"8604_003_4","1986-06-25 03:03:10",3,4,111,21.12,35.18875
"472",8604,"8604_003_4","1986-06-25 03:03:14",3,4,112,21.17,35.18594
"473",8604,"8604_003_4","1986-06-25 03:03:18",3,4,113,21.14,35.18707
"474",8604,"8604_003_4","1986-06-25 03:03:22",3,4,112,21.12,35.18841
"475",8604,"8604_003_4","1986-06-25 03:03:26",3,4,112,21.16,35.19415
"476",8604,"8604_003_4","1986-06-25 03:03:30",3,4,113,21.15,35.18657
"477",8604,"8604_003_4","1986-06-25 03:03:34",3,4,113,21.19,35.18459
"478",8604,"8604_003_4","1986-06-25 03:03:38",3,4,111,21.14,35.18776
"479",8604,"8604_003_4","1986-06-25 03:03:42",3,4,113,21.22,35.18314
"480",8604,"8604_003_4","1986-06-25 03:03:46",3,4,111,21.23,35.19105
"481",8604,"8604_003_4","1986-06-25 03:03:50",3,4,110,21.33,35.19423
"482",8604,"8604_003_4","1986-06-25 03:03:54",3,4,110,21.37,35.18458
"483",8604,"8604_003_4","1986-06-25 03:03:58",3,4,108,21.42,35.19827
"484",8604,"8604_003_4","1986-06-25 03:04:02",3,4,108,21.47,35.20357
"485",8604,"8604_003_4","1986-06-25 03:04:06",3,4,109,21.52,35.18542
"486",8604,"8604_003_4","1986-06-25 03:04:10",3,4,110,21.52,35.19278
"487",8604,"8604_003_4","1986-06-25 03:04:14",3,4,109,21.52,35.19313
"488",8604,"8604_003_4","1986-06-25 03:04:18",3,4,109,21.51,35.19361
"489",8604,"8604_003_4","1986-06-25 03:04:22",3,4,110,21.51,35.20097
"490",8604,"8604_003_4","1986-06-25 03:04:26",3,4,109,21.51,35.19361
"491",8604,"8604_003_4","1986-06-25 03:04:30",3,4,110,21.52,35.19278
"492",8604,"8604_003_4","1986-06-25 03:04:34",3,4,110,21.53,35.20002
"493",8604,"8604_003_4","1986-06-25 03:04:38",3,4,110,21.5,35.18604
"494",8604,"8604_003_4","1986-06-25 03:04:42",3,4,109,21.54,35.19987
"495",8604,"8604_003_4","1986-06-25 03:04:46",3,4,108,21.54,35.20792
"496",8604,"8604_003_4","1986-06-25 03:04:50",3,4,106,21.55,35.20812
"497",8604,"8604_003_4","1986-06-25 03:04:54",3,4,106,21.56,35.20766
"498",8604,"8604_003_4","1986-06-25 03:04:58",3,4,106,21.57,35.19948
"499",8604,"8604_003_4","1986-06-25 03:05:02",3,4,106,21.58,35.19131
"500",8604,"8604_003_4","1986-06-25 03:05:06",3,4,107,21.58,35.19865
"501",8604,"8604_003_4","1986-06-25 03:05:10",3,4,108,21.56,35.20696
"502",8604,"8604_003_4","1986-06-25 03:05:14",3,4,107,21.56,35.20731
"503",8604,"8604_003_4","1986-06-25 03:05:18",3,4,106,21.56,35.20766
"504",8604,"8604_003_4","1986-06-25 03:05:22",3,4,108,21.56,35.19927
"505",8604,"8604_003_4","1986-06-25 03:05:26",3,4,107,21.56,35.19191
"506",8604,"8604_003_4","1986-06-25 03:05:30",3,4,108,21.56,35.20696
"507",8604,"8604_003_4","1986-06-25 03:05:34",3,4,108,21.57,35.19879
"508",8604,"8604_003_4","1986-06-25 03:05:38",3,4,108,21.56,35.19927
"509",8604,"8604_003_4","1986-06-25 03:05:42",3,4,107,21.56,35.20731
"510",8604,"8604_003_4","1986-06-25 03:05:46",3,4,107,21.55,35.20778
"511",8604,"8604_003_4","1986-06-25 03:05:50",3,4,108,21.56,35.19927
"512",8604,"8604_003_4","1986-06-25 03:05:54",3,4,106,21.56,35.19996
"513",8604,"8604_003_4","1986-06-25 03:05:58",3,4,105,21.57,35.20751
"514",8604,"8604_003_4","1986-06-25 03:06:02",3,4,104,21.58,35.19969
"515",8604,"8604_003_4","1986-06-25 03:06:06",3,4,105,21.61,35.19793
"516",8604,"8604_003_4","1986-06-25 03:06:10",3,4,105,21.62,35.18976
"517",8604,"8604_003_4","1986-06-25 03:06:14",3,4,105,21.62,35.18976
"518",8604,"8604_003_4","1986-06-25 03:06:18",3,4,104,21.61,35.19058
"519",8604,"8604_003_4","1986-06-25 03:06:22",3,4,105,21.62,35.18976
"520",8604,"8604_003_4","1986-06-25 03:06:26",3,4,104,21.62,35.1901
"521",8604,"8604_003_4","1986-06-25 03:06:30",3,4,105,21.62,35.18976
"522",8604,"8604_003_4","1986-06-25 03:06:34",3,4,106,21.61,35.19758
"523",8604,"8604_003_4","1986-06-25 03:06:38",3,4,106,21.62,35.1894
"524",8604,"8604_003_4","1986-06-25 03:06:42",3,4,105,21.62,35.18976
"525",8604,"8604_003_4","1986-06-25 03:06:46",3,4,106,21.62,35.1971
"526",8604,"8604_003_4","1986-06-25 03:06:50",3,4,105,21.62,35.19744
"527",8604,"8604_003_4","1986-06-25 03:06:54",3,4,104,21.64,35.18915
"528",8604,"8604_003_4","1986-06-25 03:06:58",3,4,104,21.63,35.19732
"529",8604,"8604_003_4","1986-06-25 03:07:02",3,4,102,21.67,35.19611
"530",8604,"8604_003_4","1986-06-25 03:07:06",3,4,103,21.65,35.19671
"531",8604,"8604_003_4","1986-06-25 03:07:10",3,4,102,21.65,35.20475
"532",8604,"8604_003_4","1986-06-25 03:07:14",3,4,103,21.64,35.19719
"533",8604,"8604_003_4","1986-06-25 03:07:18",3,4,104,21.64,35.19685
"534",8604,"8604_003_4","1986-06-25 03:07:22",3,4,103,21.65,35.19671
"535",8604,"8604_003_4","1986-06-25 03:07:26",3,4,104,21.63,35.19732
"536",8604,"8604_003_4","1986-06-25 03:07:30",3,4,103,21.64,35.18949
"537",8604,"8604_003_4","1986-06-25 03:07:34",3,4,105,21.63,35.19698
"538",8604,"8604_003_4","1986-06-25 03:07:38",3,4,103,21.63,35.19766
"539",8604,"8604_003_4","1986-06-25 03:07:42",3,4,103,21.63,35.18997
"540",8604,"8604_003_4","1986-06-25 03:07:46",3,4,103,21.63,35.19766
"541",8604,"8604_003_4","1986-06-25 03:07:50",3,4,102,21.64,35.19755
"542",8604,"8604_003_4","1986-06-25 03:07:54",3,4,101,21.65,35.1974
"543",8604,"8604_003_4","1986-06-25 03:07:58",3,4,100,21.7,35.19538
"544",8604,"8604_003_4","1986-06-25 03:08:02",3,4,100,21.68,35.21171
"545",8604,"8604_003_4","1986-06-25 03:08:06",3,4,100,21.67,35.20449
"546",8604,"8604_003_4","1986-06-25 03:08:10",3,4,101,21.67,35.18876
"547",8604,"8604_003_4","1986-06-25 03:08:14",3,4,102,21.66,35.19658
"548",8604,"8604_003_5","1986-06-25 03:10:50",3,5,98,21.78,35.2077
"549",8604,"8604_003_5","1986-06-25 03:10:54",3,5,96,21.81,35.20698
"550",8604,"8604_003_5","1986-06-25 03:10:58",3,5,98,21.8,35.1914
"551",8604,"8604_003_5","1986-06-25 03:11:02",3,5,97,21.81,35.19896
"552",8604,"8604_003_5","1986-06-25 03:11:06",3,5,98,21.8,35.1914
"553",8604,"8604_003_5","1986-06-25 03:11:54",3,5,95,21.84,35.22128
"554",8604,"8604_003_5","1986-06-25 03:11:58",3,5,95,21.94,35.17063
"555",8604,"8604_003_5","1986-06-25 03:12:02",3,5,96,21.93,35.20141
"556",8604,"8604_003_5","1986-06-25 03:12:10",3,5,95,21.87,35.20454
"557",8604,"8604_003_5","1986-06-25 03:12:54",3,5,96,22.06,35.18781
"558",8604,"8604_003_5","1986-06-25 03:12:58",3,5,95,22.27,35.20168
"559",8604,"8604_003_5","1986-06-25 03:13:02",3,5,94,22.31,35.18495
"560",8604,"8604_003_5","1986-06-25 03:13:06",3,5,95,22.29,35.19314
"561",8604,"8604_003_5","1986-06-25 03:13:10",3,5,95,22.28,35.19359
"562",8604,"8604_003_5","1986-06-25 03:13:14",3,5,95,22.28,35.20888
"563",8604,"8604_003_5","1986-06-25 03:13:18",3,5,95,22.28,35.19359
"564",8604,"8604_003_5","1986-06-25 03:13:22",3,5,95,22.27,35.20934
"565",8604,"8604_003_5","1986-06-25 03:13:26",3,5,95,22.21,35.21201
"566",8604,"8604_003_5","1986-06-25 03:13:30",3,5,94,22.28,35.20157
"567",8604,"8604_003_5","1986-06-25 03:13:34",3,5,93,22.37,35.22085
"568",8604,"8604_003_5","1986-06-25 03:13:38",3,5,92,22.61,35.18021
"569",8604,"8604_003_5","1986-06-25 03:13:42",3,5,91,22.92,35.14472
"570",8604,"8604_003_5","1986-06-25 03:13:46",3,5,91,22.96,35.1355
"571",8604,"8604_003_5","1986-06-25 03:13:50",3,5,92,22.9,35.14521
"572",8604,"8604_003_5","1986-06-25 03:13:54",3,5,91,22.8,35.16491
"573",8604,"8604_003_5","1986-06-25 03:13:58",3,5,92,22.76,35.15103
"574",8604,"8604_003_5","1986-06-25 03:14:02",3,5,92,22.65,35.19375
"575",8604,"8604_003_5","1986-06-25 03:14:06",3,5,92,22.73,35.17511
"576",8604,"8604_003_5","1986-06-25 03:14:10",3,5,92,22.66,35.19331
"577",8604,"8604_003_5","1986-06-25 03:14:14",3,5,92,22.64,35.20178
"578",8604,"8604_003_5","1986-06-25 03:14:18",3,5,91,22.65,35.18646
"579",8604,"8604_003_5","1986-06-25 03:14:22",3,5,92,22.69,35.17681
"580",8604,"8604_003_5","1986-06-25 03:14:26",3,5,92,22.62,35.18741
"581",8604,"8604_003_5","1986-06-25 03:14:30",3,5,92,22.63,35.18697
"582",8604,"8604_003_5","1986-06-25 03:14:34",3,5,91,22.62,35.18775
"583",8604,"8604_003_5","1986-06-25 03:14:38",3,5,92,22.63,35.18697
"584",8604,"8604_003_5","1986-06-25 03:14:42",3,5,93,22.62,35.18707
"585",8604,"8604_003_5","1986-06-25 03:14:46",3,5,91,22.61,35.18817
"586",8604,"8604_003_5","1986-06-25 03:14:50",3,5,91,22.69,35.16953
"587",8604,"8604_003_5","1986-06-25 03:14:54",3,5,91,22.62,35.18012
"588",8604,"8604_003_5","1986-06-25 03:14:58",3,5,90,22.98,35.13502
"589",8604,"8604_003_5","1986-06-25 03:15:02",3,5,89,23.23,35.11775
"590",8604,"8604_003_5","1986-06-25 03:15:06",3,5,88,23.31,35.09226
"591",8604,"8604_003_5","1986-06-25 03:15:10",3,5,88,23.37,35.05973
"592",8604,"8604_003_5","1986-06-25 03:15:14",3,5,89,23.35,35.07527
"593",8604,"8604_003_5","1986-06-25 03:15:18",3,5,87,23.36,35.07555
"594",8604,"8604_003_5","1986-06-25 03:15:22",3,5,88,23.37,35.07483
"595",8604,"8604_003_5","1986-06-25 03:15:26",3,5,88,23.36,35.07522
"596",8604,"8604_003_5","1986-06-25 03:15:30",3,5,88,23.36,35.07522
"597",8604,"8604_003_5","1986-06-25 03:15:34",3,5,88,23.37,35.07483
"598",8604,"8604_003_5","1986-06-25 03:15:38",3,5,88,23.37,35.07483
"599",8604,"8604_003_5","1986-06-25 03:15:42",3,5,88,23.37,35.08239
"600",8604,"8604_003_5","1986-06-25 03:15:46",3,5,88,23.37,35.08239
"601",8604,"8604_003_5","1986-06-25 03:15:50",3,5,89,23.38,35.08168
"602",8604,"8604_003_5","1986-06-25 03:15:54",3,5,87,23.37,35.08272
"603",8604,"8604_003_5","1986-06-25 03:15:58",3,5,89,23.38,35.08168
"604",8604,"8604_003_5","1986-06-25 03:16:02",3,5,89,23.39,35.0813
"605",8604,"8604_003_5","1986-06-25 03:16:06",3,5,86,23.39,35.08229
"606",8604,"8604_003_5","1986-06-25 03:16:10",3,5,85,23.63,35.03586
"607",8604,"8604_003_5","1986-06-25 03:16:14",3,5,84,23.84,35.02856
"608",8604,"8604_003_5","1986-06-25 03:16:18",3,5,83,23.97,35.01675
"609",8604,"8604_003_5","1986-06-25 03:16:22",3,5,84,24.06,35.02826
"610",8604,"8604_003_6","1986-06-25 03:20:14",3,6,79,24.59,34.96725
"611",8604,"8604_003_6","1986-06-25 03:20:18",3,6,79,24.58,34.96011
"612",8604,"8604_003_6","1986-06-25 03:20:22",3,6,79,24.59,34.95979
"613",8604,"8604_003_6","1986-06-25 03:20:26",3,6,79,24.6,34.95202
"614",8604,"8604_003_6","1986-06-25 03:20:30",3,6,79,24.6,34.95202
"615",8604,"8604_003_6","1986-06-25 03:20:34",3,6,79,24.58,34.95266
"616",8604,"8604_003_6","1986-06-25 03:20:38",3,6,79,24.56,34.96075
"617",8604,"8604_003_6","1986-06-25 03:20:42",3,6,79,24.56,34.96075
"618",8604,"8604_003_6","1986-06-25 03:20:46",3,6,79,24.56,34.96075
"619",8604,"8604_003_6","1986-06-25 03:20:50",3,6,79,24.53,34.97664
"620",8604,"8604_003_6","1986-06-25 03:20:54",3,6,79,24.53,34.97664
"621",8604,"8604_003_6","1986-06-25 03:20:58",3,6,79,24.53,34.97664
"622",8604,"8604_003_6","1986-06-25 03:21:02",3,6,79,24.53,34.96917
"623",8604,"8604_003_6","1986-06-25 03:21:06",3,6,79,24.53,34.97664
"624",8604,"8604_003_6","1986-06-25 03:21:10",3,6,78,24.56,34.96854
"625",8604,"8604_003_6","1986-06-25 03:21:14",3,6,79,24.57,34.96044
"626",8604,"8604_003_6","1986-06-25 03:21:18",3,6,79,24.59,34.95234
"627",8604,"8604_003_6","1986-06-25 03:21:22",3,6,78,24.57,34.96075
"628",8604,"8604_003_6","1986-06-25 03:21:26",3,6,79,24.59,34.95234
"629",8604,"8604_003_6","1986-06-25 03:21:30",3,6,78,24.59,34.95266
"630",8604,"8604_003_6","1986-06-25 03:21:34",3,6,79,24.58,34.96011
"631",8604,"8604_003_6","1986-06-25 03:21:38",3,6,78,24.59,34.95266
"632",8604,"8604_003_6","1986-06-25 03:21:42",3,6,78,24.57,34.96075
"633",8604,"8604_003_6","1986-06-25 03:21:46",3,6,78,24.57,34.96075
"634",8604,"8604_003_6","1986-06-25 03:21:50",3,6,78,24.56,34.96107
"635",8604,"8604_003_6","1986-06-25 03:21:54",3,6,78,24.56,34.96854
"636",8604,"8604_003_6","1986-06-25 03:21:58",3,6,78,24.57,34.96075
"637",8604,"8604_003_6","1986-06-25 03:22:02",3,6,78,24.56,34.96107
"638",8604,"8604_003_6","1986-06-25 03:22:06",3,6,78,24.57,34.96821
"639",8604,"8604_003_6","1986-06-25 03:22:10",3,6,78,24.58,34.95298
"640",8604,"8604_003_6","1986-06-25 03:22:14",3,6,78,24.57,34.96075
"641",8604,"8604_003_6","1986-06-25 03:22:18",3,6,78,24.59,34.96011
"642",8604,"8604_003_6","1986-06-25 03:22:22",3,6,78,24.59,34.96011
"643",8604,"8604_003_6","1986-06-25 03:22:26",3,6,77,24.6,34.95266
"644",8604,"8604_003_6","1986-06-25 03:22:30",3,6,78,24.59,34.96011
"645",8604,"8604_003_6","1986-06-25 03:22:34",3,6,78,24.6,34.95234
"646",8604,"8604_003_6","1986-06-25 03:22:38",3,6,78,24.65,34.95074
"647",8604,"8604_003_6","1986-06-25 03:22:42",3,6,78,24.73,34.94079
"648",8604,"8604_003_6","1986-06-25 03:22:46",3,6,77,24.82,34.93087
"649",8604,"8604_003_6","1986-06-25 03:22:50",3,6,77,24.93,34.90524
"650",8604,"8604_003_6","1986-06-25 03:22:54",3,6,78,24.91,34.91296
"651",8604,"8604_003_6","1986-06-25 03:22:58",3,6,77,24.95,34.91206
"652",8604,"8604_003_6","1986-06-25 03:23:02",3,6,78,25.05,34.89394
"653",8604,"8604_003_6","1986-06-25 03:23:06",3,6,77,25.08,34.89337
"654",8604,"8604_003_6","1986-06-25 03:23:10",3,6,76,25.11,34.89281
"655",8604,"8604_003_6","1986-06-25 03:23:14",3,6,75,25.43,34.8397
"656",8604,"8604_003_6","1986-06-25 03:23:18",3,6,74,25.51,34.83046
"657",8604,"8604_003_6","1986-06-25 03:23:22",3,6,75,25.54,34.82197
"658",8604,"8604_003_6","1986-06-25 03:23:26",3,6,75,25.53,34.82961
"659",8604,"8604_003_6","1986-06-25 03:23:30",3,6,75,25.53,34.82961
"660",8604,"8604_003_6","1986-06-25 03:23:34",3,6,75,25.52,34.83725
"661",8604,"8604_003_6","1986-06-25 03:23:38",3,6,76,25.46,34.83856
"662",8604,"8604_003_6","1986-06-25 03:23:42",3,6,76,25.46,34.84595
"663",8604,"8604_003_6","1986-06-25 03:23:46",3,6,76,25.46,34.83856
